Class,Series,Variety,Form,ProductDescription,SKU,QuantityPurchased,CustomerID,CustomerName,TerritoryID,TerritoryName,SalesRepID,SalesRepNam,TerritoryManagerID,Territory Manager,InfoCost,ListPrice,SellPrice,ListMarginPercent,SellMarginPercent,SellMarginDollars
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,112579,644,Greenbean Farm,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,5,15,12,0.666666667,0.583333333,7880.53
Calibrachoa,Crazy,Red,Unrooted,Calibrachoa Crazy Red Unrooted#,88975,141929,739,University Village Nursery,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,25,11,0.84,0.636363636,9935.03
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,20770,321,Open View Nursery,100,Northeast,5951,Abel Gillmore,101,Tim Morris,5,15,9,0.666666667,0.444444444,830.8
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,19477,807,Green Canal Greenhouse,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,4,35,32,0.885714286,0.875,5453.56
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,36058,585,Catte Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,5,32,25,0.84375,0.8,7211.6
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,169352,670,Yute Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,5,30,10,0.833333333,0.5,8467.6
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,126199,292,Undertow Farm,500,Southwest,4317,Lavonia Grunwald,105,Bill Barkely,5,15,8,0.666666667,0.375,3785.97
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,191972,821,Pickwick Farm,100,Northeast,9717,Silva Gouge,101,Tim Morris,5,32,31,0.84375,0.838709677,49912.72
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,135677,610,Lake Orey Greenhouse,100,Northeast,5479,Tania Dugan,101,Tim Morris,5,25,13,0.8,0.615384615,10854.16
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,47120,321,Open View Nursery,100,Northeast,4214,Francie Hawthorne,101,Tim Morris,4,25,12,0.84,0.666666667,3769.6
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,190755,868,Old Quarry Farm,600,Canada,8731,Magdalen Murphy,106,Jack Unger,4,25,18,0.84,0.777777778,26705.7
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,165992,811,Zanzabarr Nursery,500,Southwest,7975,Kasey Angert,105,Bill Barkely,5,25,15,0.8,0.666666667,16599.2
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,73185,326,Makinaw Nursery,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,5,30,12,0.833333333,0.583333333,5122.95
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,89860,606,ABC Nursery,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,25,16,0.84,0.75,10783.2
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,168913,880,Green Story Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,5,15,10,0.666666667,0.5,8445.65
New Guinea Impatiens,Solomon,Big Red,Unrooted,New Guinea Impatiens Solomon Big Red Unrooted#,52459,25279,606,ABC Nursery,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,6,15,11,0.6,0.454545455,1263.95
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,110284,955,Daily Dill Greenhouse,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,6,15,15,0.6,0.6,9925.56
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,83892,997,Bridge Nursery,100,Northeast,4214,Francie Hawthorne,101,Tim Morris,4,20,14,0.8,0.714285714,8389.2
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,30261,201,Bellview County Nursery,400,Northwest,4492,Bret Komar,104,Cathie Wentz,4,20,7,0.8,0.428571429,907.83
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,117502,721,Bayheap Farm,600,Canada,9625,Marielle Plaisance,106,Jack Unger,6,15,9,0.6,0.333333333,3525.06
Petunia Vegetative,Pretty,Red,Unrooted,Petunia Vegetative Pretty Red Unrooted#,62436,58009,880,Green Story Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,4,20,13,0.8,0.692307692,5220.81
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,87914,842,Overview Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,15,40,27,0.625,0.444444444,10549.68
Petunia Vegetative,Peddler,Light Blue,Unrooted,Petunia Vegetative Peddler Light Blue Unrooted#,75176,118470,670,Yute Greenhouse,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,4,25,13,0.84,0.692307692,10662.3
Calibrachoa,Dynamo,Red,Unrooted,Calibrachoa Dynamo Red Unrooted#,90465,11491,965,Dickey Greenhouse,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,4,20,12,0.8,0.666666667,919.28
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,17201,965,Dickey Greenhouse,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,5,30,12,0.833333333,0.583333333,1204.07
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,67639,721,Bayheap Farm,600,Canada,9625,Marielle Plaisance,106,Jack Unger,4,25,13,0.84,0.692307692,6087.51
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,39878,292,Undertow Farm,500,Southwest,4382,Rosalinda Farver,105,Bill Barkely,4,25,19,0.84,0.789473684,5981.7
Calibrachoa,Crazy,Pink,Unrooted,Calibrachoa Crazy Pink Unrooted#,46673,140569,980,Pasture Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,25,23,0.84,0.826086957,26708.11
Petunia Vegetative,Pretty,Light Pink,Unrooted,Petunia Vegetative Pretty Light Pink Unrooted#,48220,147634,739,University Village Nursery,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,20,7,0.8,0.428571429,4429.02
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,149708,931,Rick Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,5,15,9,0.666666667,0.444444444,5988.32
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,180614,232,Greenster Nursery,500,Southwest,3447,Teresa Newsom,105,Bill Barkely,5,25,18,0.8,0.722222222,23479.82
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,117263,644,Greenbean Farm,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,6,15,13,0.6,0.538461538,8208.41
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,59087,721,Bayheap Farm,600,Canada,9625,Marielle Plaisance,106,Jack Unger,4,25,24,0.84,0.833333333,11817.4
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,81141,707,Rancho Farm,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,4,25,14,0.84,0.714285714,8114.1
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,151359,931,Rick Greenhouse,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,4,20,13,0.8,0.692307692,13622.31
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,112204,880,Green Story Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,5,30,30,0.833333333,0.833333333,28051
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,148925,760,Moorse Nursery,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,4,20,11,0.8,0.636363636,10424.75
Petunia Vegetative,Pretty,Pink,Unrooted,Petunia Vegetative Pretty Pink Unrooted#,90230,98039,931,Rick Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,20,18,0.8,0.777777778,13725.46
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,46051,380,Rackatoe Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,20,18,0.8,0.777777778,6447.14
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,84101,281,Rhymbo Farm,600,Canada,3646,Marcie Aumann,106,Jack Unger,5,30,21,0.833333333,0.761904762,13456.16
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,58931,707,Rancho Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,5,25,15,0.8,0.666666667,5893.1
Geranium,Giant,Pink,Unrooted,Geranium Giant Pink Unrooted#,60468,173148,691,State Nursery,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,5,30,10,0.833333333,0.5,8657.4
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,35424,780,Greeno Greenhouse,500,Southwest,2468,Iva Paolini,105,Bill Barkely,5,25,14,0.8,0.642857143,3188.16
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,42527,692,Livingston Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,20,10,0.8,0.6,2551.62
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,12064,238,Force Farm,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,6,15,12,0.6,0.5,723.84
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,116349,556,Diablo Farm,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,5,30,23,0.833333333,0.782608696,20942.82
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,92407,321,Open View Nursery,100,Northeast,4887,Anastacia Renaud,101,Tim Morris,5,30,22,0.833333333,0.772727273,15709.19
Petunia Vegetative,Peddler,Light Blue,Unrooted,Petunia Vegetative Peddler Light Blue Unrooted#,75176,35565,229,Horseridge Nursery,200,Southeast,5301,Janiece Mcshane,102,Pete Jorgensen,4,25,17,0.84,0.764705882,4623.45
Coleus,Zero,Fire,Unrooted,Coleus Zero Fire Unrooted#,57403,138331,326,Makinaw Nursery,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,5,30,19,0.833333333,0.736842105,19366.34
Petunia Vegetative,Super,Yellow,Unrooted,Petunia Vegetative Super Yellow Unrooted#,25618,7147,232,Greenster Nursery,500,Southwest,1462,Roland Zapien,105,Bill Barkely,4,25,10,0.84,0.6,428.82
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,89769,807,Green Canal Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,15,40,30,0.625,0.5,13465.35
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,66269,762,Bridgeway Greenhouse,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,25,11,0.84,0.636363636,4638.83
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,163846,644,Greenbean Farm,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,4,25,11,0.84,0.636363636,11469.22
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,183673,326,Makinaw Nursery,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,4,20,10,0.8,0.6,11020.38
Petunia Vegetative,Pretty,Blue,Unrooted,Petunia Vegetative Pretty Blue Unrooted#,71461,16202,380,Rackatoe Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,20,9,0.8,0.555555556,810.1
Petunia Vegetative,Pretty,Red,Unrooted,Petunia Vegetative Pretty Red Unrooted#,62436,147992,811,Zanzabarr Nursery,500,Southwest,4827,Norbert Parise,105,Bill Barkely,4,20,20,0.8,0.8,23678.72
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,117783,321,Open View Nursery,100,Northeast,1581,Luz German,101,Tim Morris,4,25,21,0.84,0.80952381,20023.11
Petunia Vegetative,Peddler,Light Blue,Unrooted,Petunia Vegetative Peddler Light Blue Unrooted#,75176,52814,657,Bob Smith Greenhouse,100,Northeast,5951,Abel Gillmore,101,Tim Morris,4,25,10,0.84,0.6,3168.84
Geranium,Geronimo,Frost,Unrooted,Geranium Geronimo Frost Unrooted#,38461,3898,610,Lake Orey Greenhouse,100,Northeast,5989,Marquis Ables,101,Tim Morris,5,25,8,0.8,0.375,116.94
Petunia Vegetative,Peddler,Light Blue,Unrooted,Petunia Vegetative Peddler Light Blue Unrooted#,75176,6321,721,Bayheap Farm,600,Canada,2295,Hildegard Buzard,106,Jack Unger,4,25,19,0.84,0.789473684,948.15
Calibrachoa,Crazy,Orange,Unrooted,Calibrachoa Crazy Orange Unrooted#,64003,127614,556,Diablo Farm,300,Great Lakes,6259,Shon Watterson,103,Sandra Carlton,4,25,8,0.84,0.5,5104.56
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,114648,807,Green Canal Greenhouse,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,5,25,15,0.8,0.666666667,11464.8
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,125130,615,Kissinger Greenhouse,100,Northeast,5951,Abel Gillmore,101,Tim Morris,4,25,15,0.84,0.733333333,13764.3
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,123005,842,Overview Greenhouse,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,6,15,9,0.6,0.333333333,3690.15
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,90612,232,Greenster Nursery,500,Southwest,7975,Kasey Angert,105,Bill Barkely,5,15,13,0.666666667,0.615384615,7248.96
Coleus,Magnus,Deep Red,Unrooted,Coleus Magnus Deep Red Unrooted#,16918,114735,290,Sampson Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,5,32,23,0.84375,0.782608696,20652.3
Angelonia,Angel,Purple,Unrooted,Angelonia Angel Purple Unrooted#,84737,7006,760,Moorse Nursery,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,5,15,7,0.666666667,0.285714286,140.12
Calibrachoa,Dynamo,Yellow,Unrooted,Calibrachoa Dynamo Yellow Unrooted#,60071,124869,692,Livingston Greenhouse,400,Northwest,4492,Bret Komar,104,Cathie Wentz,4,20,6,0.8,0.333333333,2497.38
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,75460,556,Diablo Farm,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,4,20,12,0.8,0.666666667,6036.8
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,56444,821,Pickwick Farm,100,Northeast,3684,Lorita Furst,101,Tim Morris,5,15,10,0.666666667,0.5,2822.2
Geranium,Geronimo,Frost,Unrooted,Geranium Geronimo Frost Unrooted#,38461,117851,955,Daily Dill Greenhouse,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,5,25,9,0.8,0.444444444,4714.04
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,192723,868,Old Quarry Farm,600,Canada,9625,Marielle Plaisance,106,Jack Unger,4,20,14,0.8,0.714285714,19272.3
Calibrachoa,Crazy,Yellow,Unrooted,Calibrachoa Crazy Yellow Unrooted#,91061,143918,692,Livingston Greenhouse,400,Northwest,4492,Bret Komar,104,Cathie Wentz,4,25,7,0.84,0.428571429,4317.54
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,181297,707,Rancho Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,25,13,0.84,0.692307692,16316.73
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,161274,657,Bob Smith Greenhouse,100,Northeast,3684,Lorita Furst,101,Tim Morris,5,25,25,0.8,0.8,32254.8
New Guinea Impatiens,Solomon,Yellow,Unrooted,New Guinea Impatiens Solomon Yellow Unrooted#,61037,14394,760,Moorse Nursery,400,Northwest,9547,Anisa Paneto,104,Cathie Wentz,6,15,8,0.6,0.25,287.88
Petunia Vegetative,Peddler,Pink,Unrooted,Petunia Vegetative Peddler Pink Unrooted#,12871,756,707,Rancho Farm,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,4,25,16,0.84,0.75,90.72
Petunia Vegetative,Peddler,Yellow,Unrooted,Petunia Vegetative Peddler Yellow Unrooted#,12632,26743,670,Yute Greenhouse,400,Northwest,9565,Iola Guss,104,Cathie Wentz,4,25,10,0.84,0.6,1604.58
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,130479,380,Rackatoe Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,25,13,0.84,0.692307692,11743.11
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,86800,380,Rackatoe Greenhouse,200,Southeast,9969,Tony Mart,102,Pete Jorgensen,6,15,9,0.6,0.333333333,2604
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,39879,380,Rackatoe Greenhouse,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,6,15,12,0.6,0.5,2392.74
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,172807,762,Bridgeway Greenhouse,300,Great Lakes,7144,Nelda Heckel,103,Sandra Carlton,15,40,33,0.625,0.545454545,31105.26
Calibrachoa,Crazy,Deep Red,Unrooted,Calibrachoa Crazy Deep Red Unrooted#,50994,105404,238,Force Farm,300,Great Lakes,9639,Johnathon Cephus,103,Sandra Carlton,4,25,25,0.84,0.84,22134.84
Calibrachoa,Dynamo,Light Pink,Unrooted,Calibrachoa Dynamo Light Pink Unrooted#,71344,157711,880,Green Story Farm,200,Southeast,2955,Dean Ferraro,102,Pete Jorgensen,4,20,8,0.8,0.5,6308.44
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,10190,721,Bayheap Farm,600,Canada,3617,Lori Latham,106,Jack Unger,4,20,16,0.8,0.75,1222.8
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,56236,358,Rabbit Nursery,100,Northeast,5989,Marquis Ables,101,Tim Morris,5,15,7,0.666666667,0.285714286,1124.72
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,26281,321,Open View Nursery,100,Northeast,7295,Jeffrey Broadfoot,101,Tim Morris,15,40,36,0.625,0.583333333,5519.01
Geranium,Geronimo,Deep Red,Unrooted,Geranium Geronimo Deep Red Unrooted#,37449,177491,290,Sampson Nursery,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,5,25,16,0.8,0.6875,19524.01
Angelonia,Angel,Red,Unrooted,Angelonia Angel Red Unrooted#,63122,56049,642,Sky Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,15,10,0.666666667,0.5,2802.45
New Guinea Impatiens,Solomon,Big Red,Unrooted,New Guinea Impatiens Solomon Big Red Unrooted#,52459,96674,931,Rick Greenhouse,200,Southeast,6144,Gerald Wake,102,Pete Jorgensen,6,15,10,0.6,0.4,3866.96
Geranium,Giant,Orange,Unrooted,Geranium Giant Orange Unrooted#,26762,89139,955,Daily Dill Greenhouse,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,5,30,16,0.833333333,0.6875,9805.29
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,64826,642,Sky Greenhouse,300,Great Lakes,1456,Dodie Birdsong,103,Sandra Carlton,4,20,19,0.8,0.789473684,9723.9
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,148180,760,Moorse Nursery,400,Northwest,7862,Gregoria Paull,104,Cathie Wentz,5,32,22,0.84375,0.772727273,25190.6
Coleus,Magnus,Red,Unrooted,Coleus Magnus Red Unrooted#,29389,78369,350,Celtic Greenhouse,100,Northeast,1581,Luz German,101,Tim Morris,5,32,12,0.84375,0.583333333,5485.83
Geranium,Giant,Deep Red,Unrooted,Geranium Giant Deep Red Unrooted#,91126,192306,692,Livingston Greenhouse,400,Northwest,9565,Iola Guss,104,Cathie Wentz,5,30,12,0.833333333,0.583333333,13461.42
New Guinea Impatiens,Solomon,Burgundy,Unrooted,New Guinea Impatiens Solomon Burgundy Unrooted#,99954,138949,700,Jumbo Nursery,300,Great Lakes,6511,Columbus Transue,103,Sandra Carlton,6,15,13,0.6,0.538461538,9726.43
New Guinea Impatiens,Solomon,Pink,Unrooted,New Guinea Impatiens Solomon Pink Unrooted#,66263,165496,232,Greenster Nursery,500,Southwest,4382,Rosalinda Farver,105,Bill Barkely,6,15,9,0.6,0.333333333,4964.88
Petunia Vegetative,Super,Pink,Unrooted,Petunia Vegetative Super Pink Unrooted#,52492,43287,721,Bayheap Farm,600,Canada,5259,Deetta Rigby,106,Jack Unger,4,25,20,0.84,0.8,6925.92
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,101780,529,Numero Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,4,35,22,0.885714286,0.818181818,18320.4
Petunia Vegetative,Novelty,Pink Star,Unrooted,Petunia Vegetative Novelty Pink Star Unrooted#,58462,189904,321,Open View Nursery,100,Northeast,3684,Lorita Furst,101,Tim Morris,4,35,25,0.885714286,0.84,39879.84
Coleus,Zero,Bright Flame,Unrooted,Coleus Zero Bright Flame Unrooted#,12393,65949,880,Green Story Farm,200,Southeast,7872,Janette Darbonne,102,Pete Jorgensen,5,30,23,0.833333333,0.782608696,11870.82
Petunia Vegetative,Peddler,Red,Unrooted,Petunia Vegetative Peddler Red Unrooted#,27225,127699,739,University Village Nursery,300,Great Lakes,4926,Wilfred Mcelvain,103,Sandra Carlton,4,25,17,0.84,0.764705882,16600.87
Combo,Basket,Red Yellow Mix,Unrooted,Combo Basket Red Yellow Mix Unrooted#,75237,55081,670,Yute Greenhouse,400,Northwest,8404,Larita Garnett,104,Cathie Wentz,15,40,32,0.625,0.53125,9363.77
Geranium,Geronimo,Orange,Unrooted,Geranium Geronimo Orange Unrooted#,20057,89175,234,Green Farm,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,5,25,21,0.8,0.761904762,14268
New Guinea Impatiens,Solomon,Deep Red,Unrooted,New Guinea Impatiens Solomon Deep Red Unrooted#,31784,177026,811,Zanzabarr Nursery,500,Southwest,9177,Arletha Grauer,105,Bill Barkely,6,15,15,0.6,0.6,15932.34
Geranium,Giant,Frost,Unrooted,Geranium Giant Frost Unrooted#,43299,115636,232,Greenster Nursery,500,Southwest,8166,Shemika Lurie,105,Bill Barkely,5,30,29,0.833333333,0.827586207,27752.64
New Guinea Impatiens,Solomon,Red,Unrooted,New Guinea Impatiens Solomon Red Unrooted#,77686,93782,610,Lake Orey Greenhouse,100,Northeast,9717,Silva Gouge,101,Tim Morris,6,15,11,0.6,0.454545455,4689.1
Combo,Basket,Blue Red Mix,Unrooted,Combo Basket Blue Red Mix Unrooted#,26687,35511,229,Horseridge Nursery,200,Southeast,7734,Ethan Couvillion,102,Pete Jorgensen,15,40,19,0.625,0.210526316,1420.44
Calibrachoa,Dynamo,Pink,Unrooted,Calibrachoa Dynamo Pink Unrooted#,30130,59394,606,ABC Nursery,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,4,20,16,0.8,0.75,7127.28
Petunia Vegetative,Pretty,Deep Blue,Unrooted,Petunia Vegetative Pretty Deep Blue Unrooted#,14595,61756,955,Daily Dill Greenhouse,300,Great Lakes,2272,Willie Mayorga,103,Sandra Carlton,4,20,11,0.8,0.636363636,4322.92
Petunia Vegetative,Pretty,Yellow,Unrooted,Petunia Vegetative Pretty Yellow Unrooted#,94050,25041,326,Makinaw Nursery,300,Great Lakes,1203,Ying Mercier,103,Sandra Carlton,4,20,13,0.8,0.692307692,2253.69
